,userCode,userFileName,condition,response1,options,item,trialnumber,frame,view,syllNum,fricative,animate,long,localTime,age,gender
0,ONY18,18,s,,,,,,,,,,,Thu+Dec+01+2016+11%3A14%3A48+GMT-0500+(EST),5,male
1,ONY18,18,s,Continue,,kusud,3,flashlight,jaPictureView.ejs,2,no,none,yes,Thu+Dec+01+2016+11%3A15%3A10+GMT-0500+(EST),,
2,ONY18,18,s,Continue,,zebuz,4,giraffe,ekVideoView.ejs,2,yes,yes,none,Thu+Dec+01+2016+11%3A15%3A21+GMT-0500+(EST),,
3,ONY18,18,s,Continue,,sod,5,basket,jaPictureView.ejs,1,no,none,no,Thu+Dec+01+2016+11%3A15%3A28+GMT-0500+(EST),,
4,ONY18,18,s,Continue,,fid,6,frisbee,jaPictureView.ejs,1,no,none,no,Thu+Dec+01+2016+11%3A15%3A36+GMT-0500+(EST),,
5,ONY18,18,s,Continue,,shes,7,tiger,ekVideoView.ejs,1,yes,yes,none,Thu+Dec+01+2016+11%3A15%3A44+GMT-0500+(EST),,
6,ONY18,18,s,Continue,,tut,8,deer,ekVideoView.ejs,1,no,yes,none,Thu+Dec+01+2016+11%3A15%3A51+GMT-0500+(EST),,
7,ONY18,18,s,Continue,,bepud,9,book,jaPictureView.ejs,2,no,no,none,Thu+Dec+01+2016+11%3A15%3A59+GMT-0500+(EST),,
8,ONY18,18,s,Continue,,zitav,10,cat,ekVideoView.ejs,2,yes,yes,none,Thu+Dec+01+2016+11%3A16%3A07+GMT-0500+(EST),,
9,ONY18,18,s,Continue,,dez,11,rabbit,ekVideoView.ejs,1,yes,yes,none,Thu+Dec+01+2016+11%3A16%3A14+GMT-0500+(EST),,
10,ONY18,18,s,Continue,,shufik,12,zebra,ekVideoView.ejs,2,no,yes,none,Thu+Dec+01+2016+11%3A16%3A21+GMT-0500+(EST),,
11,ONY18,18,s,Continue,,zup,13,bed,jaPictureView.ejs,1,no,none,no,Thu+Dec+01+2016+11%3A16%3A29+GMT-0500+(EST),,
12,ONY18,18,s,Continue,,bosov,14,cup,jaPictureView.ejs,2,yes,none,no,Thu+Dec+01+2016+11%3A16%3A37+GMT-0500+(EST),,
13,ONY18,18,s,Continue,,vok,15,hippo,ekVideoView.ejs,1,no,yes,none,Thu+Dec+01+2016+11%3A16%3A45+GMT-0500+(EST),,
14,ONY18,18,s,Continue,,zashot,16,kettle,jaPictureView.ejs,2,no,none,no,Thu+Dec+01+2016+11%3A16%3A52+GMT-0500+(EST),,
15,ONY18,18,s,Continue,,dezosh,17,136,ekVideoView.ejs,2,yes,,,Thu+Dec+01+2016+11%3A17%3A01+GMT-0500+(EST),,
16,ONY18,18,s,Continue,,fis,18,chair,jaPictureView.ejs,1,yes,no,none,Thu+Dec+01+2016+11%3A17%3A07+GMT-0500+(EST),,
17,ONY18,18,s,Continue,,sab,19,basketball,jaPictureView.ejs,1,no,no,none,Thu+Dec+01+2016+11%3A17%3A14+GMT-0500+(EST),,
18,ONY18,18,s,Continue,,pefid,20,pillow,jaPictureView.ejs,2,no,no,none,Thu+Dec+01+2016+11%3A17%3A21+GMT-0500+(EST),,
19,ONY18,18,s,Continue,,pekiv,21,pig,ekVideoView.ejs,2,yes,yes,none,Thu+Dec+01+2016+11%3A17%3A28+GMT-0500+(EST),,
20,ONY18,18,s,tuek+kosh,ek-ja,kosh,23,turtle,videoTest.ejs,1,yes,yes,none,Thu+Dec+01+2016+11%3A17%3A43+GMT-0500+(EST),,
21,ONY18,18,s,tuja+vebut,ek-ja,vebut,24,pillow,pictureTest.ejs,2,no,no,none,Thu+Dec+01+2016+11%3A17%3A53+GMT-0500+(EST),,
22,ONY18,18,s,tuja+tesuf,ek-ja,tesuf,25,flashlight,pictureTest.ejs,2,yes,none,yes,Thu+Dec+01+2016+11%3A18%3A02+GMT-0500+(EST),,
23,ONY18,18,s,tuja+shobit,ek-ja,shobit,26,bed,pictureTest.ejs,2,no,none,no,Thu+Dec+01+2016+11%3A18%3A10+GMT-0500+(EST),,
24,ONY18,18,s,tuek+bok,ja-ek,bok,27,kettle,pictureTest.ejs,1,no,none,no,Thu+Dec+01+2016+11%3A18%3A20+GMT-0500+(EST),,
25,ONY18,18,s,tuja+pof,ek-ja,pof,28,basketball,pictureTest.ejs,1,yes,no,none,Thu+Dec+01+2016+11%3A18%3A29+GMT-0500+(EST),,
26,ONY18,18,s,tuek+tob,ja-ek,tob,29,lion,videoTest.ejs,1,no,yes,none,Thu+Dec+01+2016+11%3A18%3A37+GMT-0500+(EST),,
27,ONY18,18,s,tuek+vesh,ja-ek,vesh,30,basket,pictureTest.ejs,1,yes,none,no,Thu+Dec+01+2016+11%3A18%3A45+GMT-0500+(EST),,
28,ONY18,18,s,tuek+duf,ja-ek,duf,31,cup,pictureTest.ejs,1,yes,none,no,Thu+Dec+01+2016+11%3A18%3A53+GMT-0500+(EST),,
29,ONY18,18,s,tuek+fosip,ja-ek,fosip,32,duck,videoTest.ejs,2,no,yes,none,Thu+Dec+01+2016+11%3A19%3A02+GMT-0500+(EST),,
30,ONY18,18,s,tuek+sapik,ja-ek,sapik,33,horse,videoTest.ejs,2,no,yes,none,Thu+Dec+01+2016+11%3A19%3A10+GMT-0500+(EST),,
31,ONY18,18,s,tuek+dezit,ja-ek,dezit,34,elephant,videoTest.ejs,2,no,yes,none,Thu+Dec+01+2016+11%3A19%3A18+GMT-0500+(EST),,
32,,,,,,,,,,,,,,,
