,userCode,userFileName,condition,response1,options,item,trialnumber,frame,view,syllNum,fricative,animate,long,localTime,age,gender
41,HLC677,677,s,Continue,,keb,7,chair,jaPictureView.ejs,1,no,no,none,Tue+Nov+29+2016+09%3A23%3A25+GMT-0500+(EST),,
42,HLC677,677,s,Continue,,pufev,8,lampshade,jaPictureView.ejs,2,yes,none,no,Tue+Nov+29+2016+09%3A23%3A26+GMT-0500+(EST),,
43,HLC677,677,s,Continue,,dak,9,pillow,jaPictureView.ejs,1,no,no,none,Tue+Nov+29+2016+09%3A23%3A26+GMT-0500+(EST),,
44,HLC677,677,s,Continue,,bok,10,pen,jaPictureView.ejs,1,no,no,none,Tue+Nov+29+2016+09%3A23%3A27+GMT-0500+(EST),,
45,HLC677,677,s,Continue,,tesh,11,baloon,jaPictureView.ejs,1,yes,none,no,Tue+Nov+29+2016+09%3A23%3A27+GMT-0500+(EST),,
46,HLC677,677,s,Continue,,dezit,12,clock,jaPictureView.ejs,2,no,none,no,Tue+Nov+29+2016+09%3A23%3A27+GMT-0500+(EST),,
47,HLC677,677,s,Continue,,tut,13,flashlight,jaPictureView.ejs,1,no,none,yes,Tue+Nov+29+2016+09%3A23%3A27+GMT-0500+(EST),,
48,HLC677,677,s,tuek+tusudek,ja-ek,tusud,14,microphone,pictureTest.ejs,2,no,no,none,Tue+Nov+29+2016+09%3A23%3A29+GMT-0500+(EST),,
49,HLC677,677,s,Continue,,pekiv,15,horse,ekVideoView.ejs,2,yes,yes,none,Tue+Nov+29+2016+09%3A23%3A31+GMT-0500+(EST),,
50,HLC677,677,s,Continue,,kosh,16,duck,ekVideoView.ejs,1,yes,yes,none,Tue+Nov+29+2016+09%3A23%3A32+GMT-0500+(EST),,
51,HLC677,677,s,Continue,,bezosh,17,hippo,ekVideoView.ejs,2,yes,yes,none,Tue+Nov+29+2016+09%3A23%3A33+GMT-0500+(EST),,
52,HLC677,677,s,Continue,,sof,18,crab,ekVideoView.ejs,1,yes,yes,none,Tue+Nov+29+2016+09%3A23%3A34+GMT-0500+(EST),,
53,HLC677,677,s,Continue,,voguv,19,elephant,ekVideoView.ejs,2,yes,yes,none,Tue+Nov+29+2016+09%3A23%3A35+GMT-0500+(EST),,
54,HLC677,677,s,Continue,,vok,20,zebra,ekVideoView.ejs,1,no,yes,none,Tue+Nov+29+2016+09%3A23%3A37+GMT-0500+(EST),,
55,HLC677,677,s,Continue,,zebuz,21,dog,ekVideoView.ejs,2,yes,yes,none,Tue+Nov+29+2016+09%3A23%3A38+GMT-0500+(EST),,
56,HLC677,677,s,Continue,,tikoz,22,pig,ekVideoView.ejs,2,yes,yes,none,Tue+Nov+29+2016+09%3A23%3A39+GMT-0500+(EST),,
57,FRC678,678,s,,,,,,,,,,Tue+Nov+29+2016+09%3A24%3A08+GMT-0500+(EST),,none
58,FRC678,678,s,Continue,,vesh,3,crab,ekVideoView.ejs,1,yes,yes,none,Tue+Nov+29+2016+09%3A24%3A09+GMT-0500+(EST),,
59,FRC678,678,s,Continue,,fikash,4,rabbit,ekVideoView.ejs,2,yes,yes,none,Tue+Nov+29+2016+09%3A24%3A11+GMT-0500+(EST),,
60,FRC678,678,s,Continue,,sod,5,pig,ekVideoView.ejs,1,no,yes,none,Tue+Nov+29+2016+09%3A24%3A12+GMT-0500+(EST),,
61,FRC678,678,s,Continue,,soshuk,6,dog,ekVideoView.ejs,2,no,yes,none,Tue+Nov+29+2016+09%3A24%3A13+GMT-0500+(EST),,
62,FRC678,678,s,Continue,,fut,7,duck,ekVideoView.ejs,1,no,yes,none,Tue+Nov+29+2016+09%3A24%3A14+GMT-0500+(EST),,
63,FRC678,678,s,Continue,,zif,8,elephant,ekVideoView.ejs,1,yes,yes,none,Tue+Nov+29+2016+09%3A24%3A15+GMT-0500+(EST),,
64,FRC678,678,s,Continue,,voguv,9,chicken,ekVideoView.ejs,2,yes,yes,none,Tue+Nov+29+2016+09%3A24%3A16+GMT-0500+(EST),,
65,FRC678,678,s,Continue,,fid,10,horse,ekVideoView.ejs,1,no,yes,none,Tue+Nov+29+2016+09%3A24%3A18+GMT-0500+(EST),,
66,FRC678,678,s,Continue,,kos,11,lion,ekVideoView.ejs,1,yes,yes,none,Tue+Nov+29+2016+09%3A24%3A19+GMT-0500+(EST),,
67,RHX679,679,s,,,,,,,,,,Tue+Nov+29+2016+09%3A31%3A40+GMT-0500+(EST),,none
