,userCode,userFileName,condition,response1,options,item,trialnumber,frame,view,syllNum,fricative,animate,long,localTime,age,gender
0,TYA20,20,s,,,,,,,,,,,Thu+Dec+01+2016+11%3A43%3A52+GMT-0500+(EST),8,female
1,TYA20,20,s,Continue,,shufik,3,cat,ekVideoView.ejs,2,no,yes,none,Thu+Dec+01+2016+11%3A44%3A18+GMT-0500+(EST),,
2,TYA20,20,s,Continue,,pufev,4,giraffe,ekVideoView.ejs,2,yes,yes,none,Thu+Dec+01+2016+11%3A44%3A27+GMT-0500+(EST),,
3,TYA20,20,s,Continue,,vebut,5,book,ekPictureView.ejs,2,no,no,none,Thu+Dec+01+2016+11%3A44%3A36+GMT-0500+(EST),,
4,TYA20,20,s,Continue,,zebuz,6,pillow,ekPictureView.ejs,2,yes,no,none,Thu+Dec+01+2016+11%3A44%3A45+GMT-0500+(EST),,
5,TYA20,20,s,Continue,,tusud,7,frisbee,ekPictureView.ejs,2,no,none,no,Thu+Dec+01+2016+11%3A44%3A51+GMT-0500+(EST),,
6,TYA20,20,s,Continue,,sapif,8,duck,ekVideoView.ejs,2,yes,yes,none,Thu+Dec+01+2016+11%3A44%3A56+GMT-0500+(EST),,
7,TYA20,20,s,Continue,,dapus,9,pig,ekVideoView.ejs,2,yes,yes,none,Thu+Dec+01+2016+11%3A45%3A04+GMT-0500+(EST),,
8,TYA20,20,s,Continue,,fudiz,10,139,ekPictureView.ejs,2,yes,none,,Thu+Dec+01+2016+11%3A45%3A12+GMT-0500+(EST),,
9,TYA20,20,s,Continue,,disab,11,penguin,ekVideoView.ejs,2,no,yes,none,Thu+Dec+01+2016+11%3A45%3A22+GMT-0500+(EST),,
10,TYA20,20,s,tuek+bosov,ek-ja,bosov,12,basketball,pictureTest.ejs,2,yes,no,none,Thu+Dec+01+2016+11%3A45%3A34+GMT-0500+(EST),,
11,TYA20,20,s,Continue,,kosh,13,lion,jaVideoView.ejs,1,yes,yes,none,Thu+Dec+01+2016+11%3A45%3A45+GMT-0500+(EST),,
12,TYA20,20,s,Continue,,tob,14,deer,jaVideoView.ejs,1,no,yes,none,Thu+Dec+01+2016+11%3A45%3A53+GMT-0500+(EST),,
13,TYA20,20,s,Continue,,zup,15,pen,jaPictureView.ejs,1,no,no,none,Thu+Dec+01+2016+11%3A45%3A59+GMT-0500+(EST),,
14,TYA20,20,s,Continue,,shik,16,baloon,jaPictureView.ejs,1,no,none,no,Thu+Dec+01+2016+11%3A46%3A05+GMT-0500+(EST),,
15,TYA20,20,s,Continue,,keb,17,flashlight,jaPictureView.ejs,1,no,none,yes,Thu+Dec+01+2016+11%3A46%3A11+GMT-0500+(EST),,
16,TYA20,20,s,Continue,,zot,18,dog,jaVideoView.ejs,1,no,yes,none,Thu+Dec+01+2016+11%3A46%3A18+GMT-0500+(EST),,
17,TYA20,20,s,Continue,,fid,19,turtle,jaVideoView.ejs,1,no,yes,none,Thu+Dec+01+2016+11%3A46%3A24+GMT-0500+(EST),,
18,TYA20,20,s,Continue,,vok,20,cup,jaPictureView.ejs,1,no,none,no,Thu+Dec+01+2016+11%3A46%3A31+GMT-0500+(EST),,
19,TYA20,20,s,Continue,,dez,21,fork,jaPictureView.ejs,1,yes,none,yes,Thu+Dec+01+2016+11%3A46%3A37+GMT-0500+(EST),,
20,TYA20,20,s,Continue,,suf,22,chicken,jaVideoView.ejs,1,yes,yes,none,Thu+Dec+01+2016+11%3A46%3A43+GMT-0500+(EST),,
21,TYA20,20,s,tuja+buf,ja-ek,buf,23,basket,pictureTest.ejs,1,yes,none,no,Thu+Dec+01+2016+11%3A46%3A55+GMT-0500+(EST),,
