,userCode,userFileName,condition,response1,options,item,trialnumber,frame,view,syllNum,fricative,animate,long,localTime,age,gender
43,TMK454,454,s,Continue,,gop,3,undefined,warmup.ejs,,,,,Sat+Nov+26+2016+21%3A03%3A57+GMT-0500+(EST),,
44,TMK454,454,s,Continue,,dak,4,undefined,warmup.ejs,,,,,Sat+Nov+26+2016+21%3A03%3A58+GMT-0500+(EST),,
45,TMK454,454,s,Continue,,fitash,5,undefined,warmup.ejs,,,,,Sat+Nov+26+2016+21%3A03%3A58+GMT-0500+(EST),,
46,TMK454,454,s,Continue,,rezik,6,undefined,warmup.ejs,,,,,Sat+Nov+26+2016+21%3A03%3A58+GMT-0500+(EST),,
47,HWV455,455,s,,,,,,,,,,Sat+Nov+26+2016+21%3A09%3A26+GMT-0500+(EST),,none
48,SYB511,511,s,,,,,,,,,,Mon+Nov+28+2016+14%3A18%3A41+GMT-0500+(EST),,none
49,SYB511,511,s,Continue,,sapik,3,clock,ekPictureView.ejs,2,no,none,no,Mon+Nov+28+2016+14%3A18%3A44+GMT-0500+(EST),,
50,SYB511,511,s,Continue,,shufik,4,bed,ekPictureView.ejs,2,no,none,no,Mon+Nov+28+2016+14%3A18%3A45+GMT-0500+(EST),,
51,SYB511,511,s,Continue,,fid,5,cup,ekPictureView.ejs,1,no,none,no,Mon+Nov+28+2016+14%3A18%3A46+GMT-0500+(EST),,
52,NTQ526,526,s,,,,,,,,,,Mon+Nov+28+2016+14%3A51%3A01+GMT-0500+(EST),,none
53,GTO527,527,s,,,,,,,,,,Mon+Nov+28+2016+14%3A51%3A09+GMT-0500+(EST),,none
54,VEJ530,530,s,,,,,,,,,,Mon+Nov+28+2016+14%3A51%3A51+GMT-0500+(EST),,none
55,TMT531,531,s,,,,,,,,,,Mon+Nov+28+2016+14%3A52%3A53+GMT-0500+(EST),,none
56,JKU532,532,s,,,,,,,,,,Mon+Nov+28+2016+14%3A58%3A27+GMT-0500+(EST),,none
57,SLO533,533,s,,,,,,,,,,Mon+Nov+28+2016+14%3A58%3A36+GMT-0500+(EST),,none
58,TIL541,541,s,,,,,,,,,,Mon+Nov+28+2016+15%3A06%3A04+GMT-0500+(EST),,none
59,TIL541,541,s,Continue,,besh,3,basket,ekPictureView.ejs,1,yes,none,no,Mon+Nov+28+2016+15%3A06%3A06+GMT-0500+(EST),,
60,TIL541,541,s,Continue,,pip,4,cupboard,ekPictureView.ejs,1,no,none,no,Mon+Nov+28+2016+15%3A06%3A08+GMT-0500+(EST),,
61,TIL541,541,s,Continue,,tesh,5,ox,ekPictureView.ejs,1,yes,yes,none,Mon+Nov+28+2016+15%3A06%3A09+GMT-0500+(EST),,
62,TIL541,541,s,Continue,,shet,6,zebra,ekVideoView.ejs,1,no,yes,none,Mon+Nov+28+2016+15%3A06%3A10+GMT-0500+(EST),,
63,TIL541,541,s,Continue,,kak,7,guitar,ekPictureView.ejs,1,no,no,none,Mon+Nov+28+2016+15%3A06%3A13+GMT-0500+(EST),,
64,TIL541,541,s,Continue,,biv,8,139,ekPictureView.ejs,1,yes,none,,Mon+Nov+28+2016+15%3A06%3A14+GMT-0500+(EST),,
65,ENI542,542,s,,,,,,,,,,Mon+Nov+28+2016+15%3A06%3A20+GMT-0500+(EST),,none
66,ENI542,542,s,Continue,,pof,3,hippo,jaVideoView.ejs,1,yes,yes,none,Mon+Nov+28+2016+15%3A06%3A25+GMT-0500+(EST),,
67,ENI542,542,s,Continue,,biv,4,giraffe,jaVideoView.ejs,1,yes,yes,none,Mon+Nov+28+2016+15%3A06%3A27+GMT-0500+(EST),,
68,ENI542,542,s,Continue,,shap,5,magiccube,jaPictureView.ejs,1,no,none,no,Mon+Nov+28+2016+15%3A06%3A29+GMT-0500+(EST),,
69,ENI542,542,s,Continue,,kosh,6,horse,jaVideoView.ejs,1,yes,yes,none,Mon+Nov+28+2016+15%3A06%3A30+GMT-0500+(EST),,
70,ENI542,542,s,Continue,,duf,7,spoon,jaPictureView.ejs,1,yes,none,yes,Mon+Nov+28+2016+15%3A06%3A32+GMT-0500+(EST),,
71,ENI542,542,s,Continue,,fid,8,lamp,jaPictureView.ejs,1,no,no,none,Mon+Nov+28+2016+15%3A06%3A33+GMT-0500+(EST),,
72,ENI542,542,s,Continue,,zot,9,tiger,jaVideoView.ejs,1,no,yes,none,Mon+Nov+28+2016+15%3A06%3A34+GMT-0500+(EST),,
73,ENI542,542,s,Continue,,shik,10,basketball,jaPictureView.ejs,1,no,none,no,Mon+Nov+28+2016+15%3A06%3A36+GMT-0500+(EST),,
74,ENI542,542,s,Continue,,zab,11,camel,jaPictureView.ejs,1,no,yes,none,Mon+Nov+28+2016+15%3A06%3A37+GMT-0500+(EST),,
75,ENI542,542,s,Continue,,kak,12,wheel,jaPictureView.ejs,1,no,none,no,Mon+Nov+28+2016+15%3A06%3A40+GMT-0500+(EST),,
76,ENI542,542,s,Continue,,vesh,13,clock,jaPictureView.ejs,1,yes,none,no,Mon+Nov+28+2016+15%3A06%3A41+GMT-0500+(EST),,
77,ENI542,542,s,Continue,,shatoz,14,car,ekPictureView.ejs,2,yes,no,none,Mon+Nov+28+2016+15%3A06%3A43+GMT-0500+(EST),,
78,ENI542,542,s,Continue,,sapif,15,bear,ekPictureView.ejs,2,yes,yes,none,Mon+Nov+28+2016+15%3A06%3A45+GMT-0500+(EST),,
79,ENI542,542,s,Continue,,voguv,16,ant,ekPictureView.ejs,2,yes,yes,none,Mon+Nov+28+2016+15%3A06%3A45+GMT-0500+(EST),,
80,ENI542,542,s,Continue,,disab,17,bowl,ekPictureView.ejs,2,no,none,no,Mon+Nov+28+2016+15%3A06%3A46+GMT-0500+(EST),,
81,ENI542,542,s,Continue,,kozab,18,scarf,ekPictureView.ejs,2,no,no,none,Mon+Nov+28+2016+15%3A06%3A47+GMT-0500+(EST),,
82,ENI542,542,s,Continue,,zitav,19,skirt,ekPictureView.ejs,2,yes,no,none,Mon+Nov+28+2016+15%3A06%3A48+GMT-0500+(EST),,
83,ENI542,542,s,Continue,,kufis,20,sunglass,ekPictureView.ejs,2,yes,no,none,Mon+Nov+28+2016+15%3A06%3A48+GMT-0500+(EST),,
84,ENI542,542,s,Continue,,fudiz,21,136,ekVideoView.ejs,2,yes,,,Mon+Nov+28+2016+15%3A06%3A49+GMT-0500+(EST),,
85,ENI542,542,s,Continue,,tusud,22,duck,ekVideoView.ejs,2,no,yes,none,Mon+Nov+28+2016+15%3A06%3A52+GMT-0500+(EST),,
86,ENI542,542,s,Continue,,vebut,23,pigeon,ekPictureView.ejs,2,no,yes,none,Mon+Nov+28+2016+15%3A06%3A53+GMT-0500+(EST),,
87,ENI542,542,s,Continue,,bezosh,24,giraffe,ekVideoView.ejs,2,yes,yes,none,Mon+Nov+28+2016+15%3A06%3A54+GMT-0500+(EST),,
88,ENI542,542,s,Continue,,kifak,25,elephant,ekVideoView.ejs,2,no,yes,none,Mon+Nov+28+2016+15%3A06%3A56+GMT-0500+(EST),,
89,KNO545,545,s,,,,,,,,,,Mon+Nov+28+2016+15%3A08%3A42+GMT-0500+(EST),,none
90,BMA547,547,s,,,,,,,,,,Mon+Nov+28+2016+15%3A11%3A29+GMT-0500+(EST),,none
91,IJM551,551,s,,,,,,,,,,Mon+Nov+28+2016+15%3A13%3A24+GMT-0500+(EST),,none
92,IJM551,551,s,Continue,,suf,3,refrigerator,jaPictureView.ejs,1,yes,none,no,Mon+Nov+28+2016+15%3A13%3A26+GMT-0500+(EST),,
93,IJM551,551,s,Continue,,zif,4,shovel,jaPictureView.ejs,1,yes,none,yes,Mon+Nov+28+2016+15%3A13%3A27+GMT-0500+(EST),,
94,FKP552,552,s,,,,,,,,,,Mon+Nov+28+2016+15%3A16%3A44+GMT-0500+(EST),,none
95,AFF554,554,s,,,,,,,,,,Mon+Nov+28+2016+15%3A16%3A50+GMT-0500+(EST),,none
96,AFF554,554,s,Continue,,shik,3,swan,ekPictureView.ejs,1,no,yes,none,Mon+Nov+28+2016+15%3A16%3A53+GMT-0500+(EST),,
97,CCJ555,555,s,,,,,,,,,,Mon+Nov+28+2016+15%3A18%3A07+GMT-0500+(EST),,none
98,SNI556,556,s,,,,,,,,,,Mon+Nov+28+2016+15%3A18%3A31+GMT-0500+(EST),,none
99,UGD557,557,s,,,,,,,,,,Mon+Nov+28+2016+15%3A19%3A03+GMT-0500+(EST),,none
100,RNP565,565,s,,,,,,,,,,Mon+Nov+28+2016+15%3A36%3A22+GMT-0500+(EST),,none
101,LVT571,571,s,,,,,,,,,,Mon+Nov+28+2016+15%3A43%3A00+GMT-0500+(EST),,none
102,LVT571,571,s,Continue,,sab,3,137,ekVideoView.ejs,1,no,,,Mon+Nov+28+2016+15%3A43%3A06+GMT-0500+(EST),,
103,ALR572,572,s,,,,,,,,,,Mon+Nov+28+2016+15%3A43%3A22+GMT-0500+(EST),,none
104,,,,,,,,,,,,,,,
