,userCode,userFileName,condition,response1,options,item,trialnumber,frame,view,syllNum,fricative,animate,long,localTime,age,gender
0,LGT15,15,s,,,,,,,,,,,Thu+Dec+01+2016+10%3A58%3A42+GMT-0500+(EST),5,male
1,LGT15,15,s,Continue,,zot,3,penguin,jaVideoView.ejs,1,no,yes,none,Thu+Dec+01+2016+10%3A58%3A54+GMT-0500+(EST),,
2,LGT15,15,s,Continue,,kos,4,guitar,jaPictureView.ejs,1,yes,no,none,Thu+Dec+01+2016+10%3A59%3A01+GMT-0500+(EST),,
3,LGT15,15,s,Continue,,sab,5,basket,jaPictureView.ejs,1,no,none,no,Thu+Dec+01+2016+10%3A59%3A08+GMT-0500+(EST),,
4,LGT15,15,s,Continue,,kak,6,cup,jaPictureView.ejs,1,no,none,no,Thu+Dec+01+2016+10%3A59%3A15+GMT-0500+(EST),,
5,LGT15,15,s,Continue,,dak,7,giraffe,jaVideoView.ejs,1,no,yes,none,Thu+Dec+01+2016+10%3A59%3A21+GMT-0500+(EST),,
6,LGT15,15,s,Continue,,sof,8,136,jaVideoView.ejs,1,yes,,,Thu+Dec+01+2016+10%3A59%3A27+GMT-0500+(EST),,
7,LGT15,15,s,Continue,,das,9,horse,jaVideoView.ejs,1,yes,yes,none,Thu+Dec+01+2016+10%3A59%3A32+GMT-0500+(EST),,
8,LGT15,15,s,Continue,,piz,10,elephant,jaVideoView.ejs,1,yes,yes,none,Thu+Dec+01+2016+10%3A59%3A38+GMT-0500+(EST),,
9,LGT15,15,s,Continue,,buf,11,flashlight,jaPictureView.ejs,1,yes,none,yes,Thu+Dec+01+2016+10%3A59%3A43+GMT-0500+(EST),,
10,LGT15,15,s,tuja+shes,ja-ek,shes,12,rabbit,videoTest.ejs,1,yes,yes,none,Thu+Dec+01+2016+10%3A59%3A51+GMT-0500+(EST),,
11,LGT15,15,s,Continue,,kusud,13,basketball,ekPictureView.ejs,2,no,no,none,Thu+Dec+01+2016+11%3A00%3A01+GMT-0500+(EST),,
12,LGT15,15,s,Continue,,pekiv,14,fork,ekPictureView.ejs,2,yes,none,yes,Thu+Dec+01+2016+11%3A00%3A08+GMT-0500+(EST),,
13,LGT15,15,s,Continue,,fikash,15,deer,ekVideoView.ejs,2,yes,yes,none,Thu+Dec+01+2016+11%3A00%3A13+GMT-0500+(EST),,
14,LGT15,15,s,Continue,,dezosh,16,lion,ekVideoView.ejs,2,yes,yes,none,Thu+Dec+01+2016+11%3A00%3A20+GMT-0500+(EST),,
15,LGT15,15,s,Continue,,pefid,17,book,ekPictureView.ejs,2,no,no,none,Thu+Dec+01+2016+11%3A00%3A26+GMT-0500+(EST),,
16,LGT15,15,s,Continue,,pufev,18,hippo,ekVideoView.ejs,2,yes,yes,none,Thu+Dec+01+2016+11%3A00%3A33+GMT-0500+(EST),,
17,LGT15,15,s,Continue,,zebuz,19,clock,ekPictureView.ejs,2,yes,none,no,Thu+Dec+01+2016+11%3A00%3A40+GMT-0500+(EST),,
18,LGT15,15,s,Continue,,sapish,20,chair,ekPictureView.ejs,2,yes,no,none,Thu+Dec+01+2016+11%3A00%3A47+GMT-0500+(EST),,
19,LGT15,15,s,Continue,,kozab,21,bowl,ekPictureView.ejs,2,no,none,no,Thu+Dec+01+2016+11%3A00%3A52+GMT-0500+(EST),,
20,LGT15,15,s,Continue,,dazus,22,kettle,ekPictureView.ejs,2,yes,none,no,Thu+Dec+01+2016+11%3A00%3A58+GMT-0500+(EST),,
21,LGT15,15,s,tuek+bezosh,ja-ek,bezosh,23,pillow,pictureTest.ejs,2,yes,no,none,Thu+Dec+01+2016+11%3A01%3A12+GMT-0500+(EST),,
22,LGT15,15,s,tuek+kosh,ja-ek,kosh,25,pen,pictureTest.ejs,1,yes,no,none,Thu+Dec+01+2016+11%3A01%3A21+GMT-0500+(EST),,
23,LGT15,15,s,tuja+zoshib,ja-ek,zoshib,26,pig,videoTest.ejs,2,no,yes,none,Thu+Dec+01+2016+11%3A01%3A31+GMT-0500+(EST),,
24,LGT15,15,s,tuek+dazus,ja-ek,dazus,27,turtle,videoTest.ejs,2,yes,yes,none,Thu+Dec+01+2016+11%3A01%3A43+GMT-0500+(EST),,
25,LGT15,15,s,tuek+shatoz,ja-ek,shatoz,28,cat,videoTest.ejs,2,yes,yes,none,Thu+Dec+01+2016+11%3A01%3A52+GMT-0500+(EST),,
26,LGT15,15,s,tuek+fut,ja-ek,fut,29,bed,pictureTest.ejs,1,no,none,no,Thu+Dec+01+2016+11%3A02%3A00+GMT-0500+(EST),,
27,LGT15,15,s,tuek+buf,ek-ja,buf,30,zebra,videoTest.ejs,1,yes,yes,none,Thu+Dec+01+2016+11%3A02%3A09+GMT-0500+(EST),,
28,LGT15,15,s,tuek+shobit,ek-ja,shobit,31,tiger,videoTest.ejs,2,no,yes,none,Thu+Dec+01+2016+11%3A02%3A18+GMT-0500+(EST),,
29,LGT15,15,s,tuek+dez,ek-ja,dez,32,umbrella,pictureTest.ejs,1,yes,no,none,Thu+Dec+01+2016+11%3A02%3A26+GMT-0500+(EST),,
30,LGT15,15,s,tuja+bakas,ja-ek,bakas,33,baloon,pictureTest.ejs,2,yes,none,no,Thu+Dec+01+2016+11%3A02%3A36+GMT-0500+(EST),,
31,LGT15,15,s,tuek+bepud,ek-ja,bepud,34,toothbrush,pictureTest.ejs,2,no,none,yes,Thu+Dec+01+2016+11%3A02%3A44+GMT-0500+(EST),,
32,LGT15,15,s,tuek+guz,ja-ek,guz,35,crab,videoTest.ejs,1,yes,yes,none,Thu+Dec+01+2016+11%3A02%3A52+GMT-0500+(EST),,
33,LGT15,15,s,tuek+bok,ek-ja,bok,36,duck,videoTest.ejs,1,no,yes,none,Thu+Dec+01+2016+11%3A03%3A02+GMT-0500+(EST),,
34,,,,,,,,,,,,,,,
