,userCode,userFileName,condition,response1,options,item,trialnumber,frame,view,syllNum,fricative,animate,long,localTime,age,gender
0,UDJ429,429,h,,,,,,,,,,,Thu+Nov+17+2016+11%3A02%3A52+GMT-0500+(EST),4,male
1,UDJ429,429,h,Continue,,pefid,3,flashlight,ekPictureView.ejs,2,no,none,yes,Thu+Nov+17+2016+11%3A04%3A01+GMT-0500+(EST),,
2,UDJ429,429,h,Continue,,dezit,4,baloon,ekPictureView.ejs,2,no,none,no,Thu+Nov+17+2016+11%3A04%3A09+GMT-0500+(EST),,
3,UDJ429,429,h,Continue,,tesuf,5,frisbee,ekPictureView.ejs,2,yes,none,no,Thu+Nov+17+2016+11%3A04%3A15+GMT-0500+(EST),,
4,UDJ429,429,h,Continue,,fep,6,guitar,ekPictureView.ejs,,,no,none,Thu+Nov+17+2016+11%3A04%3A23+GMT-0500+(EST),,
5,UDJ429,429,h,Continue,,sapif,7,book,ekPictureView.ejs,2,yes,no,none,Thu+Nov+17+2016+11%3A04%3A31+GMT-0500+(EST),,
6,UDJ429,429,h,Continue,,pisok,8,basket,ekPictureView.ejs,2,no,none,no,Thu+Nov+17+2016+11%3A04%3A38+GMT-0500+(EST),,
7,UDJ429,429,h,Continue,,bepud,9,lampshade,ekPictureView.ejs,2,no,none,no,Thu+Nov+17+2016+11%3A04%3A45+GMT-0500+(EST),,
8,UDJ429,429,h,Continue,,fid,10,chair,ekPictureView.ejs,1,no,no,none,Thu+Nov+17+2016+11%3A04%3A52+GMT-0500+(EST),,
9,UDJ429,429,h,Continue,,dez,11,bed,ekPictureView.ejs,1,yes,none,no,Thu+Nov+17+2016+11%3A05%3A00+GMT-0500+(EST),,
10,UDJ429,429,h,Continue,,gov,12,umbrella,ekPictureView.ejs,1,yes,no,none,Thu+Nov+17+2016+11%3A05%3A07+GMT-0500+(EST),,
11,UDJ429,429,h,Continue,,bezosh,13,pillow,ekPictureView.ejs,2,yes,none,no,Thu+Nov+17+2016+11%3A05%3A25+GMT-0500+(EST),,
12,UDJ429,429,h,tuek+sod-ek,-ja-ek,sod,14,headphone,pictureTest.ejs,1,no,no,none,Thu+Nov+17+2016+11%3A05%3A41+GMT-0500+(EST),,
13,UDJ429,429,h,Continue,,zab,15,duck,jaVideoView.ejs,1,no,yes,none,Thu+Nov+17+2016+11%3A05%3A54+GMT-0500+(EST),,
14,UDJ429,429,h,Continue,,zif,16,rabbit,jaVideoView.ejs,1,yes,yes,none,Thu+Nov+17+2016+11%3A06%3A04+GMT-0500+(EST),,
15,UDJ429,429,h,Continue,,kiv,17,cat,jaVideoView.ejs,1,yes,yes,none,Thu+Nov+17+2016+11%3A06%3A12+GMT-0500+(EST),,
16,UDJ429,429,h,Continue,,bosov,18,dog,jaVideoView.ejs,2,yes,yes,none,Thu+Nov+17+2016+11%3A06%3A21+GMT-0500+(EST),,
17,UDJ429,429,h,Continue,,vok,19,hippo,jaVideoView.ejs,1,no,yes,none,Thu+Nov+17+2016+11%3A06%3A28+GMT-0500+(EST),,
18,UDJ429,429,h,Continue,,fosip,20,zebra,jaVideoView.ejs,2,no,yes,none,Thu+Nov+17+2016+11%3A06%3A37+GMT-0500+(EST),,
19,UDJ429,429,h,Continue,,zoshib,21,chicken,jaVideoView.ejs,2,no,yes,none,Thu+Nov+17+2016+11%3A06%3A45+GMT-0500+(EST),,
20,UDJ429,429,h,Continue,,tesh,22,lion,jaVideoView.ejs,1,yes,yes,none,Thu+Nov+17+2016+11%3A06%3A57+GMT-0500+(EST),,
21,UDJ429,429,h,Continue,,shekef,23,giraffe,jaVideoView.ejs,2,yes,yes,none,Thu+Nov+17+2016+11%3A07%3A04+GMT-0500+(EST),,
22,UDJ429,429,h,Continue,,sapish,24,elephant,jaVideoView.ejs,2,yes,yes,none,Thu+Nov+17+2016+11%3A07%3A09+GMT-0500+(EST),,
23,UDJ429,429,h,Continue,,tut,25,crab,jaVideoView.ejs,1,no,yes,none,Thu+Nov+17+2016+11%3A07%3A16+GMT-0500+(EST),,
24,UDJ429,429,h,Continue,,fut,26,turtle,jaVideoView.ejs,1,no,yes,none,Thu+Nov+17+2016+11%3A07%3A23+GMT-0500+(EST),,
25,UDJ429,429,h,tuja+fut-ja,-ja-ek,fut,28,tiger,videoTest.ejs,1,no,yes,none,Thu+Nov+17+2016+11%3A07%3A42+GMT-0500+(EST),,
26,UDJ429,429,h,tuek+bezosh-ek,-ja-ek,bezosh,29,book,pictureTest.ejs,2,yes,no,none,Thu+Nov+17+2016+11%3A08%3A31+GMT-0500+(EST),,
27,UDJ429,429,h,tuja+shet-ja,-ja-ek,shet,30,penguin,videoTest.ejs,1,no,yes,none,Thu+Nov+17+2016+11%3A08%3A46+GMT-0500+(EST),,
28,UDJ429,429,h,tuek+soshuk-ek,-ja-ek,soshuk,31,toothbrush,pictureTest.ejs,2,no,none,yes,Thu+Nov+17+2016+11%3A08%3A59+GMT-0500+(EST),,
29,UDJ429,429,h,tuek+shes-ek,-ja-ek,shes,32,deer,videoTest.ejs,1,yes,yes,none,Thu+Nov+17+2016+11%3A09%3A19+GMT-0500+(EST),,
30,UDJ429,429,h,tuek+shufik-ek,-ek-ja,shufik,33,baloon,pictureTest.ejs,2,no,none,no,Thu+Nov+17+2016+11%3A09%3A44+GMT-0500+(EST),,
31,UDJ429,429,h,tuja+zek-ja,-ek-ja,zek,34,pig,videoTest.ejs,1,no,yes,none,Thu+Nov+17+2016+11%3A09%3A57+GMT-0500+(EST),,
32,UDJ429,429,h,tuek+zebuz-ek,-ja-ek,zebuz,35,guitar,pictureTest.ejs,2,yes,no,none,Thu+Nov+17+2016+11%3A10%3A16+GMT-0500+(EST),,
33,UDJ429,429,h,tuek+suf-ek,-ek-ja,suf,36,136,videoTest.ejs,1,yes,,,Thu+Nov+17+2016+11%3A10%3A28+GMT-0500+(EST),,
