,userCode,userFileName,condition,response1,options,item,trialnumber,frame,view,syllNum,fricative,animate,long,localTime,age,gender
0,AXC19,19,s,,,,,,,,,,,Thu+Dec+01+2016+11%3A37%3A31+GMT-0500+(EST),6,male
1,AXC19,19,s,Continue,,tikoz,3,chair,jaPictureView.ejs,2,yes,no,none,Thu+Dec+01+2016+11%3A37%3A55+GMT-0500+(EST),,
2,AXC19,19,s,Continue,,dez,4,139,jaPictureView.ejs,1,yes,none,,Thu+Dec+01+2016+11%3A38%3A04+GMT-0500+(EST),,
3,AXC19,19,s,Continue,,pufev,5,cup,jaPictureView.ejs,2,yes,none,no,Thu+Dec+01+2016+11%3A38%3A10+GMT-0500+(EST),,
4,AXC19,19,s,Continue,,kozab,6,flashlight,jaPictureView.ejs,2,no,none,yes,Thu+Dec+01+2016+11%3A38%3A16+GMT-0500+(EST),,
5,AXC19,19,s,Continue,,kak,7,kettle,jaPictureView.ejs,1,no,none,no,Thu+Dec+01+2016+11%3A38%3A22+GMT-0500+(EST),,
6,AXC19,19,s,Continue,,zebuz,8,umbrella,jaPictureView.ejs,2,yes,no,none,Thu+Dec+01+2016+11%3A38%3A28+GMT-0500+(EST),,
7,AXC19,19,s,Continue,,das,9,basket,jaPictureView.ejs,1,yes,none,no,Thu+Dec+01+2016+11%3A38%3A34+GMT-0500+(EST),,
8,AXC19,19,s,Continue,,fut,10,basketball,jaPictureView.ejs,1,no,no,none,Thu+Dec+01+2016+11%3A38%3A39+GMT-0500+(EST),,
9,AXC19,19,s,Continue,,bok,11,pen,jaPictureView.ejs,1,no,no,none,Thu+Dec+01+2016+11%3A38%3A44+GMT-0500+(EST),,
10,AXC19,19,s,tuja+biv,ek-ja,biv,12,microphone,pictureTest.ejs,1,yes,none,yes,Thu+Dec+01+2016+11%3A38%3A54+GMT-0500+(EST),,
11,AXC19,19,s,Continue,,bepud,13,elephant,ekVideoView.ejs,2,no,yes,none,Thu+Dec+01+2016+11%3A39%3A10+GMT-0500+(EST),,
12,AXC19,19,s,Continue,,shik,14,rabbit,ekVideoView.ejs,1,no,yes,none,Thu+Dec+01+2016+11%3A39%3A17+GMT-0500+(EST),,
13,AXC19,19,s,Continue,,tesuf,15,pig,ekVideoView.ejs,2,yes,yes,none,Thu+Dec+01+2016+11%3A39%3A25+GMT-0500+(EST),,
14,AXC19,19,s,Continue,,kifak,16,zebra,ekVideoView.ejs,2,no,yes,none,Thu+Dec+01+2016+11%3A39%3A31+GMT-0500+(EST),,
15,AXC19,19,s,Continue,,zek,17,tiger,ekVideoView.ejs,1,no,yes,none,Thu+Dec+01+2016+11%3A39%3A38+GMT-0500+(EST),,
16,AXC19,19,s,Continue,,pof,18,duck,ekVideoView.ejs,1,yes,yes,none,Thu+Dec+01+2016+11%3A39%3A45+GMT-0500+(EST),,
17,AXC19,19,s,Continue,,shes,19,cat,ekVideoView.ejs,1,yes,yes,none,Thu+Dec+01+2016+11%3A39%3A54+GMT-0500+(EST),,
18,AXC19,19,s,Continue,,kufis,20,lion,ekVideoView.ejs,2,yes,yes,none,Thu+Dec+01+2016+11%3A40%3A00+GMT-0500+(EST),,
19,AXC19,19,s,Continue,,fid,21,dog,ekVideoView.ejs,1,no,yes,none,Thu+Dec+01+2016+11%3A40%3A06+GMT-0500+(EST),,
20,AXC19,19,s,Continue,,vebut,22,hippo,ekVideoView.ejs,2,no,yes,none,Thu+Dec+01+2016+11%3A40%3A13+GMT-0500+(EST),,
21,AXC19,19,s,tuja+fudiz,ja-ek,fudiz,23,138,videoTest.ejs,2,yes,,,Thu+Dec+01+2016+11%3A40%3A28+GMT-0500+(EST),,
22,AXC19,19,s,tuek+soshuk,ja-ek,soshuk,25,cup,pictureTest.ejs,2,no,none,no,Thu+Dec+01+2016+11%3A40%3A40+GMT-0500+(EST),,
23,AXC19,19,s,tuja+fekob,ja-ek,fekob,26,kettle,pictureTest.ejs,2,no,none,no,Thu+Dec+01+2016+11%3A40%3A51+GMT-0500+(EST),,
24,AXC19,19,s,tuja+tikub,ek-ja,tikub,27,deer,videoTest.ejs,2,no,yes,none,Thu+Dec+01+2016+11%3A41%3A00+GMT-0500+(EST),,
25,AXC19,19,s,tuja+disab,ja-ek,disab,28,crab,videoTest.ejs,2,no,yes,none,Thu+Dec+01+2016+11%3A41%3A12+GMT-0500+(EST),,
