
0,userCode,userFileName,experimentName,sourceurl,response1,item,trialnumber,view,frame,sound1,deviceName,localTime
,YES147,147,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253Drandom,Continue,shatoz,37,19,stimulusTest2.ejs,2,yes,yes,none,EIV,Tue+Oct+04+2016+01%3A38%3A04+GMT-0400+(EDT)
268,userCode,userFileName,experimentName,sourceurl,response1,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,YES147,147,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253Drandom,Continue,pekiv,38,29,stimulusTest2.ejs,2,yes,yes,none,EIV,Tue+Oct+04+2016+01%3A38%3A06+GMT-0400+(EDT)
269,userCode,userFileName,experimentName,sourceurl,response1,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,YES147,147,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253Drandom,Continue,vok,39,60,stimulusTest.ejs,1,no,no,none,EIV,Tue+Oct+04+2016+01%3A38%3A07+GMT-0400+(EDT)
270,userCode,userFileName,experimentName,sourceurl,response1,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,YES147,147,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253Drandom,Continue,shap,40,47,stimulusTest.ejs,1,no,no,none,EIV,Tue+Oct+04+2016+01%3A38%3A08+GMT-0400+(EDT)
271,userCode,userFileName,experimentName,sourceurl,response1,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,YES147,147,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253Drandom,Continue,fekob,41,27,stimulusTest2.ejs,2,no,yes,none,EIV,Tue+Oct+04+2016+01%3A38%3A10+GMT-0400+(EDT)
272,userCode,userFileName,experimentName,sourceurl,response1,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,YES147,147,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253Drandom,Continue,kosh,42,40,stimulusTest.ejs,1,yes,no,none,EIV,Tue+Oct+04+2016+01%3A38%3A12+GMT-0400+(EDT)
273,userCode,userFileName,experimentName,sourceurl,response1,item,trialnumber,frame,view,syllNum,fricative,deviceName,localTime
,YES147,147,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253Drandom,zashot,zashot,43,undefined,threeTrialsAgoTest.ejs,2,no,EIV,Tue+Oct+04+2016+01%3A38%3A15+GMT-0400+(EDT)
274,userCode,userFileName,experimentName,sourceurl,response1,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,YES147,147,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253Drandom,Continue,zoshib,44,24,stimulusTest2.ejs,2,no,yes,none,EIV,Tue+Oct+04+2016+01%3A38%3A16+GMT-0400+(EDT)
275,userCode,userFileName,experimentName,sourceurl,response1,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,YES147,147,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253Drandom,Continue,pip,45,41,stimulusTest.ejs,1,no,no,none,EIV,Tue+Oct+04+2016+01%3A38%3A20+GMT-0400+(EDT)
276,userCode,userFileName,experimentName,sourceurl,response1,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,YES147,147,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253Drandom,Continue,kak,46,35,stimulusTest.ejs,1,no,no,none,EIV,Tue+Oct+04+2016+01%3A38%3A20+GMT-0400+(EDT)
277,userCode,userFileName,experimentName,sourceurl,response1,response2,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,YES147,147,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253Drandom,rosapik,Continue,sapik,48,21,mytest.ejs,2,no,yes,none,EIV,Tue+Oct+04+2016+01%3A38%3A29+GMT-0400+(EDT)
278,userCode,userFileName,experimentName,sourceurl,response1,response2,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,YES147,147,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253Drandom,rofid,Continue,fid,49,26,mytest.ejs,1,no,yes,none,EIV,Tue+Oct+04+2016+01%3A38%3A32+GMT-0400+(EDT)
279,userCode,userFileName,experimentName,sourceurl,response1,response2,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,YES147,147,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253Drandom,zekek,Continue,zek,50,2,mytest.ejs,1,no,yes,none,EIV,Tue+Oct+04+2016+01%3A38%3A39+GMT-0400+(EDT)
280,userCode,userFileName,experimentName,sourceurl,response1,response2,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,YES147,147,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253Drandom,tesufek,Continue,tesuf,51,4,mytest.ejs,2,yes,yes,none,EIV,Tue+Oct+04+2016+01%3A38%3A44+GMT-0400+(EDT)
281,userCode,userFileName,experimentName,sourceurl,response1,response2,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,YES147,147,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253Drandom,shekefek,Continue,shekef,52,39,mytest.ejs,2,yes,no,none,EIV,Tue+Oct+04+2016+01%3A38%3A45+GMT-0400+(EDT)
282,userCode,userFileName,experimentName,sourceurl,response1,response2,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,YES147,147,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253Drandom,robiv,Continue,biv,53,30,mytest.ejs,1,yes,yes,none,EIV,Tue+Oct+04+2016+01%3A38%3A47+GMT-0400+(EDT)
283,userCode,userFileName,experimentName,sourceurl,response1,response2,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,YES147,147,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253Drandom,rozitav,Continue,zitav,54,37,mytest.ejs,2,yes,no,none,EIV,Tue+Oct+04+2016+01%3A38%3A49+GMT-0400+(EDT)
284,userCode,userFileName,experimentName,sourceurl,response1,response2,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,YES147,147,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253Drandom,kusudek,Continue,kusud,55,46,mytest.ejs,2,no,no,none,EIV,Tue+Oct+04+2016+01%3A38%3A50+GMT-0400+(EDT)
285,userCode,userFileName,experimentName,sourceurl,response1,response2,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,YES147,147,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253Drandom,ropiz,Continue,piz,56,20,mytest.ejs,1,yes,yes,none,EIV,Tue+Oct+04+2016+01%3A38%3A52+GMT-0400+(EDT)
286,userCode,userFileName,experimentName,sourceurl,response1,response2,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,YES147,147,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253Drandom,rosod,Continue,sod,57,18,mytest.ejs,1,no,yes,none,EIV,Tue+Oct+04+2016+01%3A38%3A53+GMT-0400+(EDT)
287,userCode,userFileName,experimentName,sourceurl,response1,response2,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,YES147,147,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253Drandom,rotikoz,Continue,tikoz,58,32,mytest.ejs,2,yes,yes,none,EIV,Tue+Oct+04+2016+01%3A38%3A55+GMT-0400+(EDT)
288,userCode,userFileName,experimentName,sourceurl,response1,response2,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,YES147,147,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253Drandom,pefidek,Continue,pefid,59,8,mytest.ejs,2,no,yes,none,EIV,Tue+Oct+04+2016+01%3A38%3A56+GMT-0400+(EDT)
289,userCode,userFileName,experimentName,sourceurl,response1,response2,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,YES147,147,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253Drandom,robepud,Continue,bepud,60,28,mytest.ejs,2,no,yes,none,EIV,Tue+Oct+04+2016+01%3A38%3A58+GMT-0400+(EDT)
290,userCode,userFileName,experimentName,sourceurl,response1,response2,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,YES147,147,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253Drandom,zabek,Continue,zab,61,42,mytest.ejs,1,no,no,none,EIV,Tue+Oct+04+2016+01%3A38%3A59+GMT-0400+(EDT)
291,userCode,userFileName,experimentName,sourceurl,response1,response2,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,YES147,147,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253Drandom,rokozab,Continue,kozab,62,36,mytest.ejs,2,no,no,none,EIV,Tue+Oct+04+2016+01%3A39%3A00+GMT-0400+(EDT)
292,userCode,userFileName,experimentName,sourceurl,response1,response2,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,YES147,147,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253Drandom,ropufev,Continue,pufev,63,17,mytest.ejs,2,yes,yes,none,EIV,Tue+Oct+04+2016+01%3A39%3A02+GMT-0400+(EDT)
293,userCode,userFileName,experimentName,sourceurl,response1,response2,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,YES147,147,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253Drandom,veshek,Continue,vesh,64,49,mytest.ejs,1,yes,no,none,EIV,Tue+Oct+04+2016+01%3A39%3A03+GMT-0400+(EDT)
294,userCode,userFileName,experimentName,sourceurl,response1,response2,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,YES147,147,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253Drandom,guzek,Continue,guz,65,7,mytest.ejs,1,yes,yes,none,EIV,Tue+Oct+04+2016+01%3A39%3A04+GMT-0400+(EDT)
295,userCode,userFileName,experimentName,sourceurl,response1,response2,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,YES147,147,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253Drandom,rotut,Continue,tut,66,43,mytest.ejs,1,no,no,none,EIV,Tue+Oct+04+2016+01%3A39%3A05+GMT-0400+(EDT)
296,userCode,userFileName,experimentName,sourceurl,response1,response2,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,YES147,147,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253Drandom,bokek,Continue,bok,67,58,mytest.ejs,1,no,no,none,EIV,Tue+Oct+04+2016+01%3A39%3A07+GMT-0400+(EDT)
297,userCode,userFileName,experimentName,sourceurl,response1,response2,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,YES147,147,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253Drandom,rokos,Continue,kos,68,34,mytest.ejs,1,yes,no,none,EIV,Tue+Oct+04+2016+01%3A39%3A08+GMT-0400+(EDT)
298,userCode,userFileName,experimentName,sourceurl,response1,response2,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,YES147,147,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253Drandom,robuf,Continue,buf,69,45,mytest.ejs,1,yes,no,none,EIV,Tue+Oct+04+2016+01%3A39%3A10+GMT-0400+(EDT)
299,userCode,userFileName,experimentName,sourceurl,response1,response2,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,YES147,147,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253Drandom,rofosip,Continue,fosip,70,62,mytest.ejs,2,no,no,none,EIV,Tue+Oct+04+2016+01%3A39%3A12+GMT-0400+(EDT)
300,userCode,userFileName,experimentName,sourceurl,response1,response2,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,YES147,147,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253Drandom,rodezosh,Continue,dezosh,71,55,mytest.ejs,2,yes,no,none,EIV,Tue+Oct+04+2016+01%3A39%3A16+GMT-0400+(EDT)
301,userCode,userFileName,experimentName,sourceurl,destination,place,year,sex,soundlike,lang,strategy,rule,deviceName,localTime
,YES147,147,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253Drandom,demographics.csv,USA,1990-1999,male,English,Turkish,rule,I+picked+up+on+animacy,EIV,Tue+Oct+04+2016+01%3A39%3A39+GMT-0400+(EDT)
302,userCode,userFileName,experimentName,sourceurl,response1,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,LCH149,149,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253Drandom,Continue,gov,1,29,stimulus.ejs,1,yes,yes,none,EIV,Tue+Oct+04+2016+02%3A20%3A31+GMT-0400+(EDT)
303,userCode,userFileName,experimentName,sourceurl,response1,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,LCH149,149,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253Drandom,Continue,fosip,2,126,stimulus.ejs,2,no,none,no,EIV,Tue+Oct+04+2016+02%3A20%3A32+GMT-0400+(EDT)
304,userCode,userFileName,experimentName,sourceurl,response1,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,OCV151,151,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253Drandom,Continue,tikub,1,87,stimulus.ejs,2,no,none,yes,EIV,Tue+Oct+04+2016+02%3A22%3A50+GMT-0400+(EDT)
305,userCode,userFileName,experimentName,sourceurl,response1,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,OCV151,151,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253Drandom,Continue,zup,2,8,stimulus.ejs,1,no,yes,none,EIV,Tue+Oct+04+2016+02%3A22%3A51+GMT-0400+(EDT)
306,userCode,userFileName,experimentName,sourceurl,response1,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,OCV151,151,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253Drandom,Continue,dez,3,21,stimulus.ejs,1,yes,yes,none,EIV,Tue+Oct+04+2016+02%3A22%3A52+GMT-0400+(EDT)
307,userCode,userFileName,experimentName,sourceurl,response1,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,OCV151,151,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253Drandom,Continue,fudiz,4,42,stimulusTest2.ejs,2,yes,no,none,EIV,Tue+Oct+04+2016+02%3A22%3A53+GMT-0400+(EDT)
308,userCode,userFileName,experimentName,sourceurl,response1,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,OCV151,151,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253Drandom,Continue,fid,5,11,stimulusTest.ejs,1,no,yes,none,EIV,Tue+Oct+04+2016+02%3A22%3A55+GMT-0400+(EDT)
309,userCode,userFileName,experimentName,sourceurl,response1,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,OCV151,151,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253Drandom,Continue,bezosh,6,61,stimulusTest2.ejs,2,yes,no,none,EIV,Tue+Oct+04+2016+02%3A22%3A57+GMT-0400+(EDT)
310,userCode,userFileName,experimentName,sourceurl,response1,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,OCV151,151,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253Drandom,Continue,sod,7,17,stimulusTest.ejs,1,no,yes,none,EIV,Tue+Oct+04+2016+02%3A23%3A18+GMT-0400+(EDT)
311,userCode,userFileName,experimentName,sourceurl,response1,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,OCV151,151,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253Drandom,Continue,zebuz,8,62,stimulusTest2.ejs,2,yes,no,none,EIV,Tue+Oct+04+2016+02%3A23%3A20+GMT-0400+(EDT)
312,userCode,userFileName,experimentName,sourceurl,response1,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,OCV151,151,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253Drandom,Continue,guz,9,2,stimulusTest.ejs,1,yes,yes,none,EIV,Tue+Oct+04+2016+02%3A23%3A21+GMT-0400+(EDT)
313,userCode,userFileName,experimentName,sourceurl,response1,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,OCV151,151,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253Drandom,Continue,zashot,10,50,stimulusTest2.ejs,2,no,no,none,EIV,Tue+Oct+04+2016+02%3A23%3A34+GMT-0400+(EDT)
314,userCode,userFileName,experimentName,sourceurl,response1,response2,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,AHV154,154,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253D1,sapikek,Continue,sapik,1,13,mytest.ejs,2,no,yes,none,EIV,Tue+Oct+04+2016+10%3A29%3A23+GMT-0400+(EDT)
315,userCode,userFileName,experimentName,sourceurl,response1,response2,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,AHV154,154,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253D1,rovoguv,Continue,voguv,2,28,mytest.ejs,2,yes,yes,none,EIV,Tue+Oct+04+2016+10%3A29%3A25+GMT-0400+(EDT)
316,userCode,userFileName,experimentName,sourceurl,response1,response2,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,AHV154,154,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253D1,zekek,Continue,zek,3,31,mytest.ejs,1,no,yes,none,EIV,Tue+Oct+04+2016+10%3A29%3A28+GMT-0400+(EDT)
317,userCode,userFileName,experimentName,sourceurl,response1,response2,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,AHV154,154,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253D1,rodas,Continue,das,4,64,mytest.ejs,1,yes,no,none,EIV,Tue+Oct+04+2016+10%3A29%3A36+GMT-0400+(EDT)
318,userCode,userFileName,experimentName,sourceurl,response1,response2,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,AHV154,154,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253D1,pekivek,Continue,pekiv,5,23,mytest.ejs,2,yes,yes,none,EIV,Tue+Oct+04+2016+10%3A29%3A38+GMT-0400+(EDT)
319,userCode,userFileName,experimentName,sourceurl,response1,response2,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,AHV154,154,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253D1,rokusud,Continue,kusud,6,42,mytest.ejs,2,no,no,none,EIV,Tue+Oct+04+2016+10%3A29%3A39+GMT-0400+(EDT)
320,userCode,userFileName,experimentName,sourceurl,response1,response2,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,AHV154,154,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253D1,shapek,Continue,shap,7,56,mytest.ejs,1,no,no,none,EIV,Tue+Oct+04+2016+10%3A29%3A41+GMT-0400+(EDT)
321,userCode,userFileName,experimentName,sourceurl,response1,response2,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,AHV154,154,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253D1,rozitav,Continue,zitav,8,60,mytest.ejs,2,yes,no,none,EIV,Tue+Oct+04+2016+10%3A29%3A43+GMT-0400+(EDT)
322,userCode,userFileName,experimentName,sourceurl,response1,response2,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,AHV154,154,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253D1,pizek,Continue,piz,9,24,mytest.ejs,1,yes,yes,none,EIV,Tue+Oct+04+2016+10%3A29%3A48+GMT-0400+(EDT)
323,userCode,userFileName,experimentName,sourceurl,response1,response2,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,AHV154,154,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253D1,rodazus,Continue,dazus,10,16,mytest.ejs,2,yes,yes,none,EIV,Tue+Oct+04+2016+10%3A29%3A49+GMT-0400+(EDT)
324,userCode,userFileName,experimentName,sourceurl,response1,response2,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,AHV154,154,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253D1,ropefid,Continue,pefid,11,36,mytest.ejs,2,no,no,none,EIV,Tue+Oct+04+2016+10%3A29%3A51+GMT-0400+(EDT)
325,userCode,userFileName,experimentName,sourceurl,response1,response2,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,AHV154,154,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253D1,rozif,Continue,zif,12,25,mytest.ejs,1,yes,yes,none,EIV,Tue+Oct+04+2016+10%3A32%3A07+GMT-0400+(EDT)
326,userCode,userFileName,experimentName,sourceurl,response1,response2,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,AHV154,154,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253D1,dapusek,Continue,dapus,13,43,mytest.ejs,2,yes,no,none,EIV,Tue+Oct+04+2016+10%3A32%3A19+GMT-0400+(EDT)
327,userCode,userFileName,experimentName,sourceurl,response1,response2,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,AHV154,154,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253D1,rokifak,Continue,kifak,14,14,mytest.ejs,2,no,yes,none,EIV,Tue+Oct+04+2016+10%3A32%3A21+GMT-0400+(EDT)
328,userCode,userFileName,experimentName,sourceurl,response1,response2,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,AHV154,154,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253D1,rofid,Continue,fid,15,12,mytest.ejs,1,no,yes,none,EIV,Tue+Oct+04+2016+10%3A32%3A23+GMT-0400+(EDT)
329,userCode,userFileName,experimentName,sourceurl,response1,response2,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,AHV154,154,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253D1,kufisek,Continue,kufis,16,35,mytest.ejs,2,yes,no,none,EIV,Tue+Oct+04+2016+10%3A32%3A25+GMT-0400+(EDT)
330,userCode,userFileName,experimentName,sourceurl,response1,response2,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,AHV154,154,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253D1,tutek,Continue,tut,17,22,mytest.ejs,1,no,yes,none,EIV,Tue+Oct+04+2016+10%3A32%3A27+GMT-0400+(EDT)
331,userCode,userFileName,experimentName,sourceurl,response1,response2,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,AHV154,154,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253D1,teshek,Continue,tesh,18,17,mytest.ejs,1,yes,yes,none,EIV,Tue+Oct+04+2016+10%3A32%3A55+GMT-0400+(EDT)
332,userCode,userFileName,experimentName,sourceurl,response1,response2,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,AHV154,154,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253D1,rovesh,Continue,vesh,19,54,mytest.ejs,1,yes,no,none,EIV,Tue+Oct+04+2016+10%3A32%3A57+GMT-0400+(EDT)
333,userCode,userFileName,experimentName,sourceurl,response1,response2,item,trialnumber,frame,view,syllNum,fricative,animate,long,deviceName,localTime
,AHV154,154,ChildrensPhonSem,http%253A%252F%252Flocalhost%253A8888%252FPhonSemExperigen%252Fweb%252F%253Fcondition%253D1,kakek,Continue,kak,20,57,mytest.ejs,1,no,no,none,EIV,Tue+Oct+04+2016+10%3A35%3A13+GMT-0400+(EDT)
